match_id,date,season,matchday,status,home_team,away_team,home_goals,away_goals,home_ht,away_ht
1005686,2023-05-07 19:00:00+00:00,2023,Regular Season - 4,FINISHED,Atletico Paranaense,Flamengo,2,1,1,1
1005680,2023-05-07 21:30:00+00:00,2023,Regular Season - 4,FINISHED,Botafogo,Atletico-MG,2,0,1,0
1005685,2023-05-07 21:30:00+00:00,2023,Regular Season - 4,FINISHED,Gremio,RB Bragantino,3,3,1,1
1005683,2023-05-07 21:30:00+00:00,2023,Regular Season - 4,FINISHED,Goias,Palmeiras,0,5,0,1
1005682,2023-05-08 23:00:00+00:00,2023,Regular Season - 4,FINISHED,Corinthians,Fortaleza EC,1,1,0,0
1005695,2023-05-10 22:00:00+00:00,2023,Regular Season - 5,FINISHED,Internacional,Atletico Paranaense,0,2,0,0
1005692,2023-05-10 22:00:00+00:00,2023,Regular Season - 5,FINISHED,Santos,Bahia,3,0,2,0
1005693,2023-05-10 22:00:00+00:00,2023,Regular Season - 5,FINISHED,RB Bragantino,America Mineiro,2,2,2,1
1005698,2023-05-10 23:00:00+00:00,2023,Regular Season - 5,FINISHED,Cuiaba,Atletico-MG,0,4,0,1
1005689,2023-05-10 23:00:00+00:00,2023,Regular Season - 5,FINISHED,Flamengo,Goias,2,0,1,0
1005694,2023-05-11 00:30:00+00:00,2023,Regular Season - 5,FINISHED,Cruzeiro,Fluminense,0,2,0,1
1005691,2023-05-11 00:30:00+00:00,2023,Regular Season - 5,FINISHED,Palmeiras,Gremio,4,1,1,1
1005696,2023-05-11 22:00:00+00:00,2023,Regular Season - 5,FINISHED,Coritiba,Vasco DA Gama,1,1,1,0
1005690,2023-05-11 22:30:00+00:00,2023,Regular Season - 5,FINISHED,Botafogo,Corinthians,3,0,1,0
1005697,2023-05-11 23:00:00+00:00,2023,Regular Season - 5,FINISHED,Fortaleza EC,Sao Paulo,0,0,0,0
1005707,2023-05-13 19:00:00+00:00,2023,Regular Season - 6,FINISHED,Bahia,Flamengo,2,3,1,3
1005701,2023-05-13 21:30:00+00:00,2023,Regular Season - 6,FINISHED,Palmeiras,RB Bragantino,1,1,0,0
1005699,2023-05-13 21:30:00+00:00,2023,Regular Season - 6,FINISHED,Fluminense,Cuiaba,2,0,1,0
1005704,2023-05-14 00:00:00+00:00,2023,Regular Season - 6,FINISHED,Atletico-MG,Internacional,2,0,1,0
1005705,2023-05-14 19:00:00+00:00,2023,Regular Season - 6,FINISHED,Gremio,Fortaleza EC,0,0,0,0
1005702,2023-05-14 19:00:00+00:00,2023,Regular Season - 6,FINISHED,Corinthians,Sao Paulo,1,1,1,1
1005700,2023-05-14 19:00:00+00:00,2023,Regular Season - 6,FINISHED,Vasco DA Gama,Santos,0,1,0,1
1005708,2023-05-14 21:30:00+00:00,2023,Regular Season - 6,FINISHED,America Mineiro,Cruzeiro,0,4,0,1
1005706,2023-05-14 21:30:00+00:00,2023,Regular Season - 6,FINISHED,Atletico Paranaense,Coritiba,3,2,0,1
1005703,2023-05-14 21:30:00+00:00,2023,Regular Season - 6,FINISHED,Goias,Botafogo,2,1,1,1
1005717,2023-05-20 19:00:00+00:00,2023,Regular Season - 7,FINISHED,Bahia,Goias,1,1,1,1
1005713,2023-05-20 21:30:00+00:00,2023,Regular Season - 7,FINISHED,RB Bragantino,Atletico Paranaense,2,0,1,0
1005711,2023-05-20 21:30:00+00:00,2023,Regular Season - 7,FINISHED,Sao Paulo,Vasco DA Gama,4,2,2,1
1005716,2023-05-20 21:30:00+00:00,2023,Regular Season - 7,FINISHED,Coritiba,Atletico-MG,1,2,1,1
1005710,2023-05-20 21:30:00+00:00,2023,Regular Season - 7,FINISHED,Botafogo,Fluminense,1,0,0,0
1005718,2023-05-20 21:30:00+00:00,2023,Regular Season - 7,FINISHED,America Mineiro,Fortaleza EC,2,1,2,1
1005712,2023-05-21 00:00:00+00:00,2023,Regular Season - 7,FINISHED,Santos,Palmeiras,0,0,0,0
1005709,2023-05-21 19:00:00+00:00,2023,Regular Season - 7,FINISHED,Flamengo,Corinthians,1,0,0,0
1005715,2023-05-21 21:30:00+00:00,2023,Regular Season - 7,FINISHED,Gremio,Internacional,3,1,2,0
1005714,2023-05-22 23:00:00+00:00,2023,Regular Season - 7,FINISHED,Cruzeiro,Cuiaba,0,1,0,1
1005726,2023-05-27 19:00:00+00:00,2023,Regular Season - 8,FINISHED,Atletico Paranaense,Gremio,1,2,1,1
1005727,2023-05-27 19:00:00+00:00,2023,Regular Season - 8,FINISHED,Fortaleza EC,Vasco DA Gama,2,0,0,0
1005719,2023-05-27 21:30:00+00:00,2023,Regular Season - 8,FINISHED,Flamengo,Cruzeiro,1,1,1,1
1005728,2023-05-27 21:30:00+00:00,2023,Regular Season - 8,FINISHED,Cuiaba,Coritiba,1,1,1,0
1005721,2023-05-28 00:00:00+00:00,2023,Regular Season - 8,FINISHED,Sao Paulo,Goias,2,1,0,1
1005725,2023-05-28 19:00:00+00:00,2023,Regular Season - 8,FINISHED,Internacional,Bahia,2,0,0,0
1005722,2023-05-28 19:00:00+00:00,2023,Regular Season - 8,FINISHED,Corinthians,Fluminense,2,0,0,0
1005723,2023-05-28 21:30:00+00:00,2023,Regular Season - 8,FINISHED,RB Bragantino,Santos,2,0,1,0
1005724,2023-05-28 21:30:00+00:00,2023,Regular Season - 8,FINISHED,Atletico-MG,Palmeiras,1,1,1,0
1005720,2023-05-28 22:00:00+00:00,2023,Regular Season - 8,FINISHED,Botafogo,America Mineiro,2,0,1,0
1005737,2023-06-03 19:00:00+00:00,2023,Regular Season - 9,FINISHED,Fortaleza EC,Bahia,0,0,0,0
1005734,2023-06-03 21:30:00+00:00,2023,Regular Season - 9,FINISHED,Cruzeiro,Atletico-MG,0,1,0,1
1005738,2023-06-03 21:30:00+00:00,2023,Regular Season - 9,FINISHED,America Mineiro,Corinthians,2,0,0,0
1005736,2023-06-03 21:30:00+00:00,2023,Regular Season - 9,FINISHED,Atletico Paranaense,Botafogo,1,0,1,0
1005732,2023-06-04 00:00:00+00:00,2023,Regular Season - 9,FINISHED,Santos,Internacional,1,1,1,1
1005729,2023-06-04 19:00:00+00:00,2023,Regular Season - 9,FINISHED,Fluminense,RB Bragantino,2,1,2,0
1005735,2023-06-04 19:00:00+00:00,2023,Regular Season - 9,FINISHED,Gremio,Sao Paulo,2,1,2,1
1005731,2023-06-04 21:30:00+00:00,2023,Regular Season - 9,FINISHED,Palmeiras,Coritiba,3,1,2,0
1005733,2023-06-04 21:30:00+00:00,2023,Regular Season - 9,FINISHED,Goias,Cuiaba,0,1,0,0
1005730,2023-06-05 23:00:00+00:00,2023,Regular Season - 9,FINISHED,Vasco DA Gama,Flamengo,1,4,0,4
1005746,2023-06-10 19:00:00+00:00,2023,Regular Season - 10,FINISHED,Coritiba,Santos,0,0,0,0
1005747,2023-06-10 21:30:00+00:00,2023,Regular Season - 10,FINISHED,Bahia,Cruzeiro,2,2,1,2
1005742,2023-06-10 21:30:00+00:00,2023,Regular Season - 10,FINISHED,Corinthians,Cuiaba,1,1,0,0
1005744,2023-06-10 21:30:00+00:00,2023,Regular Season - 10,FINISHED,Atletico-MG,RB Bragantino,1,1,1,1
1005740,2023-06-11 00:00:00+00:00,2023,Regular Season - 10,FINISHED,Botafogo,Fortaleza EC,2,0,1,0
1005748,2023-06-11 14:00:00+00:00,2023,Regular Season - 10,FINISHED,America Mineiro,Atletico Paranaense,2,2,0,1
1005745,2023-06-11 19:00:00+00:00,2023,Regular Season - 10,FINISHED,Internacional,Vasco DA Gama,2,1,2,1
1005741,2023-06-11 19:00:00+00:00,2023,Regular Season - 10,FINISHED,Sao Paulo,Palmeiras,0,2,0,1
1005743,2023-06-11 21:30:00+00:00,2023,Regular Season - 10,FINISHED,Goias,Fluminense,2,2,1,1
1005739,2023-06-11 21:30:00+00:00,2023,Regular Season - 10,FINISHED,Flamengo,Gremio,3,0,1,0
1005751,2023-06-21 22:00:00+00:00,2023,Regular Season - 11,FINISHED,Sao Paulo,Atletico Paranaense,2,1,1,1
1005754,2023-06-21 22:00:00+00:00,2023,Regular Season - 11,FINISHED,Cruzeiro,Fortaleza EC,0,1,0,0
1005752,2023-06-21 23:00:00+00:00,2023,Regular Season - 11,FINISHED,Santos,Corinthians,0,2,0,2
1005757,2023-06-22 00:30:00+00:00,2023,Regular Season - 11,FINISHED,Bahia,Palmeiras,1,0,0,0
1005749,2023-06-22 00:30:00+00:00,2023,Regular Season - 11,FINISHED,Fluminense,Atletico-MG,1,1,1,1
1005755,2023-06-22 22:00:00+00:00,2023,Regular Season - 11,FINISHED,Gremio,America Mineiro,3,1,1,1
1005750,2023-06-22 23:00:00+00:00,2023,Regular Season - 11,FINISHED,Vasco DA Gama,Goias,0,1,0,0
1005756,2023-06-22 23:00:00+00:00,2023,Regular Season - 11,FINISHED,Coritiba,Internacional,0,1,0,0
1005758,2023-06-22 23:00:00+00:00,2023,Regular Season - 11,FINISHED,Cuiaba,Botafogo,0,1,0,0
1005753,2023-06-23 00:30:00+00:00,2023,Regular Season - 11,FINISHED,RB Bragantino,Flamengo,4,0,1,0
1005766,2023-06-24 19:00:00+00:00,2023,Regular Season - 12,FINISHED,Atletico Paranaense,Corinthians,1,0,1,0
1005759,2023-06-24 21:30:00+00:00,2023,Regular Season - 12,FINISHED,Fluminense,Bahia,2,1,0,1
1005767,2023-06-24 21:30:00+00:00,2023,Regular Season - 12,FINISHED,Fortaleza EC,Atletico-MG,2,1,0,0
1005764,2023-06-25 00:00:00+00:00,2023,Regular Season - 12,FINISHED,Cruzeiro,Sao Paulo,1,0,1,0
1005765,2023-06-25 19:00:00+00:00,2023,Regular Season - 12,FINISHED,Gremio,Coritiba,5,1,1,1
1005761,2023-06-25 19:00:00+00:00,2023,Regular Season - 12,FINISHED,Palmeiras,Botafogo,0,1,0,1
1005763,2023-06-25 21:30:00+00:00,2023,Regular Season - 12,FINISHED,RB Bragantino,Goias,2,0,2,0
1005768,2023-06-25 21:30:00+00:00,2023,Regular Season - 12,FINISHED,America Mineiro,Internacional,1,2,1,0
1005762,2023-06-25 21:30:00+00:00,2023,Regular Season - 12,FINISHED,Santos,Flamengo,2,3,1,1
1005760,2023-06-27 00:00:00+00:00,2023,Regular Season - 12,FINISHED,Vasco DA Gama,Cuiaba,1,0,0,0
1005771,2023-07-01 19:00:00+00:00,2023,Regular Season - 13,FINISHED,Sao Paulo,Fluminense,1,0,0,0
1005777,2023-07-01 21:30:00+00:00,2023,Regular Season - 13,FINISHED,Bahia,Gremio,1,2,1,1
1005769,2023-07-01 21:30:00+00:00,2023,Regular Season - 13,FINISHED,Flamengo,Fortaleza EC,2,0,1,0
1005775,2023-07-02 00:00:00+00:00,2023,Regular Season - 13,FINISHED,Internacional,Cruzeiro,0,0,0,0
1005772,2023-07-02 14:00:00+00:00,2023,Regular Season - 13,FINISHED,Corinthians,RB Bragantino,0,1,0,1
1005770,2023-07-02 19:00:00+00:00,2023,Regular Season - 13,FINISHED,Botafogo,Vasco DA Gama,2,0,0,0
1005776,2023-07-02 19:00:00+00:00,2023,Regular Season - 13,FINISHED,Atletico Paranaense,Palmeiras,2,2,0,1
1005774,2023-07-02 19:00:00+00:00,2023,Regular Season - 13,FINISHED,Atletico-MG,America Mineiro,2,2,2,0
1005778,2023-07-02 21:30:00+00:00,2023,Regular Season - 13,FINISHED,Cuiaba,Santos,3,0,0,0
1005773,2023-07-03 23:00:00+00:00,2023,Regular Season - 13,FINISHED,Goias,Coritiba,1,2,0,2
1005780,2023-07-08 19:00:00+00:00,2023,Regular Season - 14,FINISHED,Vasco DA Gama,Cruzeiro,0,1,0,1
1005788,2023-07-08 19:00:00+00:00,2023,Regular Season - 14,FINISHED,Cuiaba,Bahia,1,1,1,0
1005786,2023-07-08 21:30:00+00:00,2023,Regular Season - 14,FINISHED,Coritiba,America Mineiro,3,1,2,1
1005784,2023-07-08 21:30:00+00:00,2023,Regular Season - 14,FINISHED,Atletico-MG,Corinthians,0,1,0,1
1005781,2023-07-09 00:00:00+00:00,2023,Regular Season - 14,FINISHED,Palmeiras,Flamengo,1,1,1,0
1005782,2023-07-09 14:00:00+00:00,2023,Regular Season - 14,FINISHED,Santos,Goias,4,3,3,1
1005779,2023-07-09 19:00:00+00:00,2023,Regular Season - 14,FINISHED,Fluminense,Internacional,2,0,2,0
1005783,2023-07-09 19:00:00+00:00,2023,Regular Season - 14,FINISHED,RB Bragantino,Sao Paulo,0,0,0,0
1005785,2023-07-09 21:30:00+00:00,2023,Regular Season - 14,FINISHED,Gremio,Botafogo,0,2,0,0
1005787,2023-07-09 21:30:00+00:00,2023,Regular Season - 14,FINISHED,Fortaleza EC,Atletico Paranaense,1,0,0,0
1005790,2023-07-16 00:00:00+00:00,2023,Regular Season - 15,FINISHED,Botafogo,RB Bragantino,2,0,0,0
1005794,2023-07-16 14:00:00+00:00,2023,Regular Season - 15,FINISHED,Cruzeiro,Coritiba,0,0,0,0
1005789,2023-07-16 19:00:00+00:00,2023,Regular Season - 15,FINISHED,Fluminense,Flamengo,0,0,0,0
1005791,2023-07-16 19:00:00+00:00,2023,Regular Season - 15,FINISHED,Sao Paulo,Santos,4,1,2,0
1005797,2023-07-16 19:00:00+00:00,2023,Regular Season - 15,FINISHED,Fortaleza EC,Cuiaba,0,1,0,1
1005795,2023-07-16 21:30:00+00:00,2023,Regular Season - 15,FINISHED,Internacional,Palmeiras,0,0,0,0
1005796,2023-07-16 21:30:00+00:00,2023,Regular Season - 15,FINISHED,Atletico Paranaense,Bahia,2,0,2,0
1005793,2023-07-17 23:00:00+00:00,2023,Regular Season - 15,FINISHED,Goias,Atletico-MG,0,0,0,0
1005801,2023-07-22 19:00:00+00:00,2023,Regular Season - 16,FINISHED,Palmeiras,Fortaleza EC,3,1,1,1
1005799,2023-07-22 19:00:00+00:00,2023,Regular Season - 16,FINISHED,Flamengo,America Mineiro,1,1,0,0
1005808,2023-07-22 21:30:00+00:00,2023,Regular Season - 16,FINISHED,Cuiaba,Sao Paulo,2,1,0,0
1005807,2023-07-22 21:30:00+00:00,2023,Regular Season - 16,FINISHED,Bahia,Corinthians,0,0,0,0
1005805,2023-07-23 00:00:00+00:00,2023,Regular Season - 16,FINISHED,Gremio,Atletico-MG,1,0,1,0
1005802,2023-07-23 19:00:00+00:00,2023,Regular Season - 16,FINISHED,Santos,Botafogo,2,2,1,0
1005804,2023-07-23 19:00:00+00:00,2023,Regular Season - 16,FINISHED,Cruzeiro,Goias,0,1,0,1
1005803,2023-07-23 19:00:00+00:00,2023,Regular Season - 16,FINISHED,RB Bragantino,Internacional,0,0,0,0
1005800,2023-07-23 21:30:00+00:00,2023,Regular Season - 16,FINISHED,Vasco DA Gama,Atletico Paranaense,0,2,0,0
1005806,2023-07-24 22:00:00+00:00,2023,Regular Season - 16,FINISHED,Coritiba,Fluminense,2,0,2,0
1005815,2023-07-29 19:00:00+00:00,2023,Regular Season - 17,FINISHED,Internacional,Cuiaba,1,2,1,1
1005809,2023-07-29 19:00:00+00:00,2023,Regular Season - 17,FINISHED,Fluminense,Santos,1,0,0,0
1005816,2023-07-29 19:00:00+00:00,2023,Regular Season - 17,FINISHED,Atletico Paranaense,Cruzeiro,3,3,1,2
1005812,2023-07-29 21:30:00+00:00,2023,Regular Season - 17,FINISHED,Corinthians,Vasco DA Gama,3,1,1,0
1005817,2023-07-29 21:30:00+00:00,2023,Regular Season - 17,FINISHED,Fortaleza EC,RB Bragantino,0,3,0,1
1005814,2023-07-30 00:00:00+00:00,2023,Regular Season - 17,FINISHED,Atletico-MG,Flamengo,1,2,1,0
1005811,2023-07-30 14:00:00+00:00,2023,Regular Season - 17,FINISHED,Sao Paulo,Bahia,0,0,0,0
1005810,2023-07-30 19:00:00+00:00,2023,Regular Season - 17,FINISHED,Botafogo,Coritiba,4,1,3,1
1005818,2023-07-30 19:00:00+00:00,2023,Regular Season - 17,FINISHED,America Mineiro,Palmeiras,1,4,1,2
1005813,2023-07-30 21:30:00+00:00,2023,Regular Season - 17,FINISHED,Goias,Gremio,1,1,0,0
1005822,2023-08-05 19:00:00+00:00,2023,Regular Season - 18,FINISHED,Santos,Atletico Paranaense,1,1,0,1
1005825,2023-08-05 21:30:00+00:00,2023,Regular Season - 18,FINISHED,Internacional,Corinthians,2,2,1,1
1005823,2023-08-05 21:30:00+00:00,2023,Regular Season - 18,FINISHED,Goias,Fortaleza EC,1,0,0,0
1005819,2023-08-06 00:00:00+00:00,2023,Regular Season - 18,FINISHED,Fluminense,Palmeiras,2,1,1,0
1005821,2023-08-06 19:00:00+00:00,2023,Regular Season - 18,FINISHED,Sao Paulo,Atletico-MG,0,2,0,1
1005820,2023-08-06 19:00:00+00:00,2023,Regular Season - 18,FINISHED,Vasco DA Gama,Gremio,1,0,0,0
1005827,2023-08-06 21:30:00+00:00,2023,Regular Season - 18,FINISHED,Bahia,America Mineiro,3,1,1,0
1005824,2023-08-06 21:30:00+00:00,2023,Regular Season - 18,FINISHED,Cruzeiro,Botafogo,0,0,0,0
1005826,2023-08-06 21:30:00+00:00,2023,Regular Season - 18,FINISHED,Coritiba,RB Bragantino,0,1,0,1
1005828,2023-08-06 23:00:00+00:00,2023,Regular Season - 18,FINISHED,Cuiaba,Flamengo,3,0,0,0
1005830,2023-08-13 00:00:00+00:00,2023,Regular Season - 19,FINISHED,Botafogo,Internacional,3,1,0,1
1005834,2023-08-13 14:00:00+00:00,2023,Regular Season - 19,FINISHED,Atletico-MG,Bahia,1,0,0,0
1005838,2023-08-13 19:00:00+00:00,2023,Regular Season - 19,FINISHED,America Mineiro,Goias,0,1,0,1
1005835,2023-08-13 19:00:00+00:00,2023,Regular Season - 19,FINISHED,Gremio,Fluminense,2,1,2,1
1005832,2023-08-13 19:00:00+00:00,2023,Regular Season - 19,FINISHED,Corinthians,Coritiba,3,1,0,1
1005837,2023-08-13 21:30:00+00:00,2023,Regular Season - 19,FINISHED,Fortaleza EC,Santos,4,0,0,0
1005829,2023-08-13 21:30:00+00:00,2023,Regular Season - 19,FINISHED,Flamengo,Sao Paulo,1,1,0,1
1005831,2023-08-14 22:00:00+00:00,2023,Regular Season - 19,FINISHED,Palmeiras,Cruzeiro,1,0,0,0
1005833,2023-08-15 00:00:00+00:00,2023,Regular Season - 19,FINISHED,RB Bragantino,Vasco DA Gama,1,1,1,1
1005836,2023-08-15 23:00:00+00:00,2023,Regular Season - 19,FINISHED,Atletico Paranaense,Cuiaba,2,0,1,0
1005841,2023-08-19 19:00:00+00:00,2023,Regular Season - 20,FINISHED,Sao Paulo,Botafogo,0,0,0,0
1005845,2023-08-19 19:00:00+00:00,2023,Regular Season - 20,FINISHED,Internacional,Fortaleza EC,0,1,0,1
1005839,2023-08-19 21:30:00+00:00,2023,Regular Season - 20,FINISHED,Fluminense,America Mineiro,3,1,0,0
1005848,2023-08-19 21:30:00+00:00,2023,Regular Season - 20,FINISHED,Cuiaba,Palmeiras,0,2,0,1
1005844,2023-08-20 00:00:00+00:00,2023,Regular Season - 20,FINISHED,Cruzeiro,Corinthians,1,1,1,0
1005840,2023-08-20 14:00:00+00:00,2023,Regular Season - 20,FINISHED,Vasco DA Gama,Atletico-MG,1,0,1,0
1005847,2023-08-20 19:00:00+00:00,2023,Regular Season - 20,FINISHED,Bahia,RB Bragantino,4,0,2,0
1005842,2023-08-20 19:00:00+00:00,2023,Regular Season - 20,FINISHED,Santos,Gremio,2,1,0,0
1005846,2023-08-20 19:00:00+00:00,2023,Regular Season - 20,FINISHED,Coritiba,Flamengo,2,3,1,2
1005843,2023-08-21 23:00:00+00:00,2023,Regular Season - 20,FINISHED,Goias,Atletico Paranaense,1,1,0,1
1005849,2023-08-26 21:30:00+00:00,2023,Regular Season - 21,FINISHED,Flamengo,Internacional,0,0,0,0
1005852,2023-08-27 00:00:00+00:00,2023,Regular Season - 21,FINISHED,Corinthians,Goias,1,1,0,0
1005853,2023-08-27 14:00:00+00:00,2023,Regular Season - 21,FINISHED,RB Bragantino,Cuiaba,2,0,0,0
1005850,2023-08-27 19:00:00+00:00,2023,Regular Season - 21,FINISHED,Botafogo,Bahia,3,0,1,0
1005858,2023-08-27 19:00:00+00:00,2023,Regular Season - 21,FINISHED,America Mineiro,Sao Paulo,2,1,0,0
1005854,2023-08-27 19:00:00+00:00,2023,Regular Season - 21,FINISHED,Atletico-MG,Santos,2,0,1,0
1005856,2023-08-27 21:30:00+00:00,2023,Regular Season - 21,FINISHED,Atletico Paranaense,Fluminense,2,2,1,0
1005857,2023-08-27 21:30:00+00:00,2023,Regular Season - 21,FINISHED,Fortaleza EC,Coritiba,3,1,2,0
1005851,2023-08-27 21:30:00+00:00,2023,Regular Season - 21,FINISHED,Palmeiras,Vasco DA Gama,1,0,0,0
1005855,2023-08-27 22:00:00+00:00,2023,Regular Season - 21,FINISHED,Gremio,Cruzeiro,3,0,1,0
1005866,2023-09-02 19:00:00+00:00,2023,Regular Season - 22,FINISHED,Atletico Paranaense,Atletico-MG,1,1,0,1
1005863,2023-09-02 19:00:00+00:00,2023,Regular Season - 22,FINISHED,Goias,Internacional,0,0,0,0
1005860,2023-09-03 00:00:00+00:00,2023,Regular Season - 22,FINISHED,Botafogo,Flamengo,1,2,1,1
1005865,2023-09-03 14:00:00+00:00,2023,Regular Season - 22,FINISHED,Gremio,Cuiaba,2,0,1,0
1005859,2023-09-03 19:00:00+00:00,2023,Regular Season - 22,FINISHED,Fluminense,Fortaleza EC,1,0,0,0
1005862,2023-09-03 19:00:00+00:00,2023,Regular Season - 22,FINISHED,Corinthians,Palmeiras,0,0,0,0
1005867,2023-09-03 21:30:00+00:00,2023,Regular Season - 22,FINISHED,Bahia,Vasco DA Gama,1,1,1,0
1005868,2023-09-03 21:30:00+00:00,2023,Regular Season - 22,FINISHED,America Mineiro,Santos,2,0,1,0
1005864,2023-09-03 21:30:00+00:00,2023,Regular Season - 22,FINISHED,Cruzeiro,RB Bragantino,0,0,0,0
1005875,2023-09-14 00:30:00+00:00,2023,Regular Season - 23,FINISHED,Internacional,Sao Paulo,2,1,0,1
1005869,2023-09-14 00:30:00+00:00,2023,Regular Season - 23,FINISHED,Flamengo,Atletico Paranaense,0,3,0,1
1005872,2023-09-14 22:00:00+00:00,2023,Regular Season - 23,FINISHED,Santos,Cruzeiro,0,3,0,1
1005877,2023-09-14 22:00:00+00:00,2023,Regular Season - 23,FINISHED,Fortaleza EC,Corinthians,2,1,1,1
1005876,2023-09-14 23:00:00+00:00,2023,Regular Season - 23,FINISHED,Coritiba,Bahia,2,4,1,3
1005873,2023-09-15 00:30:00+00:00,2023,Regular Season - 23,FINISHED,RB Bragantino,Gremio,2,0,2,0
1005878,2023-09-15 23:00:00+00:00,2023,Regular Season - 23,FINISHED,Cuiaba,America Mineiro,2,2,2,2
1005871,2023-09-16 00:30:00+00:00,2023,Regular Season - 23,FINISHED,Palmeiras,Goias,1,0,0,0
1005870,2023-09-16 19:00:00+00:00,2023,Regular Season - 23,FINISHED,Vasco DA Gama,Fluminense,4,2,1,0
1005874,2023-09-17 00:00:00+00:00,2023,Regular Season - 23,FINISHED,Atletico-MG,Botafogo,1,0,0,0
1005887,2023-09-18 23:00:00+00:00,2023,Regular Season - 24,FINISHED,Bahia,Santos,1,2,0,0
1005792,2023-09-19 00:00:00+00:00,2023,Regular Season - 15,FINISHED,Corinthians,Gremio,4,4,3,2
1005888,2023-09-20 00:30:00+00:00,2023,Regular Season - 24,FINISHED,America Mineiro,RB Bragantino,0,2,0,1
1005883,2023-09-20 22:00:00+00:00,2023,Regular Season - 24,FINISHED,Goias,Flamengo,0,0,0,0
1005879,2023-09-21 00:30:00+00:00,2023,Regular Season - 24,FINISHED,Fluminense,Cruzeiro,1,0,0,0
1005881,2023-09-21 00:30:00+00:00,2023,Regular Season - 24,FINISHED,Sao Paulo,Fortaleza EC,1,2,0,1
1005880,2023-09-21 22:00:00+00:00,2023,Regular Season - 24,FINISHED,Vasco DA Gama,Coritiba,5,1,2,0
1005886,2023-09-21 22:30:00+00:00,2023,Regular Season - 24,FINISHED,Atletico Paranaense,Internacional,2,1,1,1
1005885,2023-09-22 00:30:00+00:00,2023,Regular Season - 24,FINISHED,Gremio,Palmeiras,1,0,1,0
1005882,2023-09-22 23:00:00+00:00,2023,Regular Season - 24,FINISHED,Corinthians,Botafogo,1,0,0,0
1005884,2023-09-24 00:00:00+00:00,2023,Regular Season - 24,FINISHED,Atletico-MG,Cuiaba,1,0,1,0
1005798,2023-09-25 23:00:00+00:00,2023,Regular Season - 15,FINISHED,America Mineiro,Vasco DA Gama,0,1,0,0
1005861,2023-09-27 22:00:00+00:00,2023,Regular Season - 22,FINISHED,Sao Paulo,Coritiba,2,1,2,1
1005889,2023-09-30 19:00:00+00:00,2023,Regular Season - 25,FINISHED,Flamengo,Bahia,1,0,0,0
1005897,2023-09-30 19:00:00+00:00,2023,Regular Season - 25,FINISHED,Fortaleza EC,Gremio,1,1,1,0
1005898,2023-09-30 21:30:00+00:00,2023,Regular Season - 25,FINISHED,Cuiaba,Fluminense,3,0,0,0
1005891,2023-09-30 21:30:00+00:00,2023,Regular Season - 25,FINISHED,Sao Paulo,Corinthians,2,1,2,1
1005895,2023-10-01 00:00:00+00:00,2023,Regular Season - 25,FINISHED,Internacional,Atletico-MG,0,2,0,0
1005892,2023-10-01 19:00:00+00:00,2023,Regular Season - 25,FINISHED,Santos,Vasco DA Gama,4,1,3,1
1005894,2023-10-01 19:00:00+00:00,2023,Regular Season - 25,FINISHED,Cruzeiro,America Mineiro,1,1,1,1
1005896,2023-10-01 19:00:00+00:00,2023,Regular Season - 25,FINISHED,Coritiba,Atletico Paranaense,2,0,2,0
1005893,2023-10-01 21:30:00+00:00,2023,Regular Season - 25,FINISHED,RB Bragantino,Palmeiras,2,1,0,1
1005890,2023-10-02 23:00:00+00:00,2023,Regular Season - 25,FINISHED,Botafogo,Goias,1,1,0,1
1005903,2023-10-07 19:00:00+00:00,2023,Regular Season - 26,FINISHED,Goias,Bahia,4,6,3,3
1005900,2023-10-07 21:30:00+00:00,2023,Regular Season - 26,FINISHED,Vasco DA Gama,Sao Paulo,0,0,0,0
1005902,2023-10-08 00:00:00+00:00,2023,Regular Season - 26,FINISHED,Corinthians,Flamengo,1,1,0,0
1005905,2023-10-08 19:00:00+00:00,2023,Regular Season - 26,FINISHED,Internacional,Gremio,3,2,1,0
1005901,2023-10-08 19:00:00+00:00,2023,Regular Season - 26,FINISHED,Palmeiras,Santos,1,2,1,1
1005899,2023-10-08 19:00:00+00:00,2023,Regular Season - 26,FINISHED,Fluminense,Botafogo,0,2,0,2
1005906,2023-10-08 21:30:00+00:00,2023,Regular Season - 26,FINISHED,Atletico Paranaense,RB Bragantino,1,1,1,1
1005907,2023-10-08 21:30:00+00:00,2023,Regular Season - 26,FINISHED,Fortaleza EC,America Mineiro,3,2,1,2
1005904,2023-10-08 21:30:00+00:00,2023,Regular Season - 26,FINISHED,Atletico-MG,Coritiba,1,2,0,0
1005908,2023-10-15 00:00:00+00:00,2023,Regular Season - 26,FINISHED,Cuiaba,Cruzeiro,0,0,0,0
1005915,2023-10-18 22:00:00+00:00,2023,Regular Season - 27,FINISHED,Gremio,Atletico Paranaense,1,2,1,1
1005918,2023-10-18 23:00:00+00:00,2023,Regular Season - 27,FINISHED,America Mineiro,Botafogo,1,2,1,1
1005916,2023-10-18 23:00:00+00:00,2023,Regular Season - 27,FINISHED,Coritiba,Cuiaba,0,3,0,1
1005917,2023-10-19 00:30:00+00:00,2023,Regular Season - 27,FINISHED,Bahia,Internacional,1,0,1,0
1005910,2023-10-19 00:30:00+00:00,2023,Regular Season - 27,FINISHED,Vasco DA Gama,Fortaleza EC,1,0,0,0
