match_id,date,matchday,status,home_team,away_team,home_goals,away_goals,season
535061,2025-07-12T19:30:00Z,13,FINISHED,SC Internacional,EC Vitória,1.0,0.0,2025
535056,2025-07-12T21:30:00Z,13,FINISHED,CR Vasco da Gama,Botafogo FR,0.0,2.0,2025
535062,2025-07-13T00:00:00Z,13,FINISHED,EC Bahia,CA Mineiro,2.0,1.0,2025
535057,2025-07-13T22:00:00Z,13,FINISHED,SC Corinthians Paulista,RB Bragantino,1.0,2.0,2025
535060,2025-07-13T23:30:00Z,13,FINISHED,Cruzeiro EC,Grêmio FBPA,4.0,1.0,2025
535063,2025-07-13T23:30:00Z,13,FINISHED,Fortaleza EC,Ceará SC,0.0,1.0,2025
535064,2025-07-14T23:00:00Z,13,FINISHED,EC Juventude,SC Recife,2.0,0.0,2025
535067,2025-07-16T22:00:00Z,14,FINISHED,SE Palmeiras,Mirassol FC,1.0,1.0,2025
535073,2025-07-16T22:30:00Z,14,FINISHED,Ceará SC,SC Corinthians Paulista,0.0,1.0,2025
535068,2025-07-16T23:00:00Z,14,FINISHED,Santos FC,CR Flamengo,1.0,0.0,2025
535066,2025-07-17T00:30:00Z,14,FINISHED,Botafogo FR,EC Vitória,0.0,0.0,2025
535069,2025-07-17T00:30:00Z,14,FINISHED,RB Bragantino,São Paulo FC,2.0,2.0,2025
535065,2025-07-17T22:30:00Z,14,FINISHED,Fluminense FC,Cruzeiro EC,0.0,2.0,2025
535083,2025-07-19T19:00:00Z,15,FINISHED,Fortaleza EC,EC Bahia,1.0,1.0,2025
535076,2025-07-19T20:30:00Z,15,FINISHED,CR Vasco da Gama,Grêmio FBPA,1.0,1.0,2025
535079,2025-07-19T21:30:00Z,15,FINISHED,Mirassol FC,Santos FC,3.0,0.0,2025
535078,2025-07-20T00:00:00Z,15,FINISHED,São Paulo FC,SC Corinthians Paulista,2.0,0.0,2025
535081,2025-07-20T14:00:00Z,15,FINISHED,SC Internacional,Ceará SC,1.0,0.0,2025
535080,2025-07-20T19:00:00Z,15,FINISHED,Cruzeiro EC,EC Juventude,4.0,0.0,2025
535082,2025-07-20T19:00:00Z,15,FINISHED,EC Vitória,RB Bragantino,1.0,0.0,2025
535077,2025-07-20T20:30:00Z,15,FINISHED,SE Palmeiras,CA Mineiro,3.0,2.0,2025
535084,2025-07-20T20:30:00Z,15,FINISHED,SC Recife,Botafogo FR,0.0,1.0,2025
535075,2025-07-20T22:30:00Z,15,FINISHED,CR Flamengo,Fluminense FC,1.0,0.0,2025
535085,2025-07-23T22:00:00Z,16,FINISHED,Fluminense FC,SE Palmeiras,1.0,2.0,2025
535093,2025-07-23T22:00:00Z,16,FINISHED,Ceará SC,Mirassol FC,0.0,2.0,2025
535087,2025-07-23T22:30:00Z,16,FINISHED,SC Corinthians Paulista,Cruzeiro EC,0.0,0.0,2025
535088,2025-07-24T00:30:00Z,16,FINISHED,Santos FC,SC Internacional,1.0,2.0,2025
535089,2025-07-24T00:30:00Z,16,FINISHED,RB Bragantino,CR Flamengo,1.0,2.0,2025
535092,2025-07-24T00:30:00Z,16,FINISHED,EC Vitória,SC Recife,2.0,2.0,2025
535094,2025-07-24T22:00:00Z,16,FINISHED,EC Juventude,São Paulo FC,0.0,1.0,2025
535096,2025-07-26T21:30:00Z,17,FINISHED,Botafogo FR,SC Corinthians Paulista,1.0,1.0,2025
535099,2025-07-26T21:30:00Z,17,FINISHED,Mirassol FC,EC Vitória,1.0,1.0,2025
535103,2025-07-26T21:30:00Z,17,FINISHED,Fortaleza EC,RB Bragantino,3.0,1.0,2025
535104,2025-07-26T21:30:00Z,17,FINISHED,SC Recife,Santos FC,2.0,2.0,2025
535097,2025-07-27T00:00:00Z,17,FINISHED,SE Palmeiras,Grêmio FBPA,1.0,0.0,2025
535098,2025-07-27T19:00:00Z,17,FINISHED,São Paulo FC,Fluminense FC,3.0,1.0,2025
535100,2025-07-27T19:00:00Z,17,FINISHED,Cruzeiro EC,Ceará SC,1.0,2.0,2025
535101,2025-07-27T21:30:00Z,17,FINISHED,SC Internacional,CR Vasco da Gama,1.0,1.0,2025
535102,2025-07-27T21:30:00Z,17,FINISHED,EC Bahia,EC Juventude,3.0,0.0,2025
535095,2025-07-27T23:30:00Z,17,FINISHED,CR Flamengo,CA Mineiro,1.0,0.0,2025
535071,2025-07-29T23:30:00Z,14,FINISHED,Grêmio FBPA,Fortaleza EC,2.0,1.0,2025
535114,2025-08-02T19:00:00Z,18,FINISHED,SC Recife,EC Bahia,0.0,0.0,2025
535109,2025-08-02T21:30:00Z,18,FINISHED,Mirassol FC,CR Vasco da Gama,3.0,2.0,2025
535105,2025-08-03T00:00:00Z,18,FINISHED,Fluminense FC,Grêmio FBPA,1.0,0.0,2025
535106,2025-08-03T19:00:00Z,18,FINISHED,Botafogo FR,Cruzeiro EC,0.0,2.0,2025
535107,2025-08-03T19:00:00Z,18,FINISHED,SC Corinthians Paulista,Fortaleza EC,1.0,1.0,2025
535110,2025-08-03T21:30:00Z,18,FINISHED,CA Mineiro,RB Bragantino,2.0,1.0,2025
535113,2025-08-03T21:30:00Z,18,FINISHED,Ceará SC,CR Flamengo,1.0,1.0,2025
535112,2025-08-03T22:30:00Z,18,FINISHED,EC Vitória,SE Palmeiras,2.0,2.0,2025
535111,2025-08-03T23:30:00Z,18,FINISHED,SC Internacional,São Paulo FC,1.0,2.0,2025
535108,2025-08-04T23:00:00Z,18,FINISHED,Santos FC,EC Juventude,3.0,1.0,2025
535115,2025-08-09T21:30:00Z,19,FINISHED,CR Flamengo,Mirassol FC,2.0,1.0,2025
535118,2025-08-09T21:30:00Z,19,FINISHED,São Paulo FC,EC Vitória,2.0,0.0,2025
535119,2025-08-09T21:30:00Z,19,FINISHED,RB Bragantino,SC Internacional,1.0,3.0,2025
535123,2025-08-09T23:30:00Z,19,FINISHED,Fortaleza EC,Botafogo FR,0.0,5.0,2025
535122,2025-08-10T00:00:00Z,19,FINISHED,EC Bahia,Fluminense FC,3.0,3.0,2025
535116,2025-08-10T19:00:00Z,19,FINISHED,CR Vasco da Gama,CA Mineiro,1.0,1.0,2025
535117,2025-08-10T19:00:00Z,19,FINISHED,SE Palmeiras,Ceará SC,2.0,1.0,2025
535120,2025-08-10T21:30:00Z,19,FINISHED,Cruzeiro EC,Santos FC,1.0,2.0,2025
535121,2025-08-10T23:30:00Z,19,FINISHED,Grêmio FBPA,SC Recife,0.0,1.0,2025
535124,2025-08-11T23:00:00Z,19,FINISHED,EC Juventude,SC Corinthians Paulista,2.0,1.0,2025
535125,2025-08-16T19:00:00Z,20,FINISHED,Fluminense FC,Fortaleza EC,2.0,1.0,2025
535133,2025-08-16T19:00:00Z,20,FINISHED,Ceará SC,RB Bragantino,1.0,0.0,2025
535132,2025-08-16T21:30:00Z,20,FINISHED,EC Vitória,EC Juventude,2.0,2.0,2025
535134,2025-08-16T21:30:00Z,20,FINISHED,SC Recife,São Paulo FC,2.0,2.0,2025
535127,2025-08-17T00:00:00Z,20,FINISHED,SC Corinthians Paulista,EC Bahia,1.0,2.0,2025
535128,2025-08-17T19:00:00Z,20,FINISHED,Santos FC,CR Vasco da Gama,0.0,6.0,2025
535130,2025-08-17T19:00:00Z,20,FINISHED,CA Mineiro,Grêmio FBPA,1.0,3.0,2025
535131,2025-08-17T21:30:00Z,20,FINISHED,SC Internacional,CR Flamengo,1.0,3.0,2025
535126,2025-08-17T23:30:00Z,20,FINISHED,Botafogo FR,SE Palmeiras,0.0,1.0,2025
535129,2025-08-18T23:00:00Z,20,FINISHED,Mirassol FC,Cruzeiro EC,1.0,1.0,2025
535074,2025-08-20T22:00:00Z,14,FINISHED,EC Juventude,CR Vasco da Gama,2.0,0.0,2025
535139,2025-08-23T19:00:00Z,21,FINISHED,RB Bragantino,Fluminense FC,4.0,2.0,2025
535140,2025-08-23T21:30:00Z,21,FINISHED,Cruzeiro EC,SC Internacional,2.0,1.0,2025
535141,2025-08-24T00:00:00Z,21,FINISHED,Grêmio FBPA,Ceará SC,0.0,0.0,2025
535136,2025-08-24T19:00:00Z,21,FINISHED,CR Vasco da Gama,SC Corinthians Paulista,2.0,3.0,2025
535142,2025-08-24T19:00:00Z,21,FINISHED,EC Bahia,Santos FC,2.0,0.0,2025
535143,2025-08-24T21:30:00Z,21,FINISHED,Fortaleza EC,Mirassol FC,0.0,1.0,2025
535144,2025-08-24T21:30:00Z,21,FINISHED,EC Juventude,Botafogo FR,1.0,3.0,2025
535138,2025-08-24T23:30:00Z,21,FINISHED,São Paulo FC,CA Mineiro,2.0,0.0,2025
535137,2025-08-25T22:00:00Z,21,FINISHED,SE Palmeiras,SC Recife,3.0,0.0,2025
535135,2025-08-26T00:00:00Z,21,FINISHED,CR Flamengo,EC Vitória,8.0,0.0,2025
535153,2025-08-30T19:00:00Z,22,FINISHED,Ceará SC,EC Juventude,0.0,1.0,2025
535146,2025-08-30T21:30:00Z,22,FINISHED,Botafogo FR,RB Bragantino,4.0,1.0,2025
535150,2025-08-31T00:00:00Z,22,FINISHED,Cruzeiro EC,São Paulo FC,1.0,0.0,2025
535145,2025-08-31T19:00:00Z,22,FINISHED,CR Flamengo,Grêmio FBPA,1.0,1.0,2025
535148,2025-08-31T19:00:00Z,22,FINISHED,Santos FC,Fluminense FC,0.0,0.0,2025
535147,2025-08-31T21:30:00Z,22,FINISHED,SC Corinthians Paulista,SE Palmeiras,1.0,1.0,2025
535149,2025-08-31T21:30:00Z,22,FINISHED,Mirassol FC,EC Bahia,5.0,1.0,2025
535152,2025-08-31T21:30:00Z,22,FINISHED,EC Vitória,CA Mineiro,1.0,0.0,2025
535151,2025-08-31T23:30:00Z,22,FINISHED,SC Internacional,Fortaleza EC,2.0,1.0,2025
535154,2025-08-31T23:30:00Z,22,FINISHED,SC Recife,CR Vasco da Gama,2.0,3.0,2025
535161,2025-09-13T19:00:00Z,23,FINISHED,Grêmio FBPA,Mirassol FC,0.0,1.0,2025
535163,2025-09-13T19:00:00Z,23,FINISHED,Fortaleza EC,EC Vitória,2.0,0.0,2025
535157,2025-09-13T21:30:00Z,23,FINISHED,SE Palmeiras,SC Internacional,4.0,1.0,2025
535155,2025-09-14T00:00:00Z,23,FINISHED,Fluminense FC,SC Corinthians Paulista,0.0,1.0,2025
535159,2025-09-14T14:00:00Z,23,FINISHED,RB Bragantino,SC Recife,1.0,1.0,2025
535160,2025-09-14T19:00:00Z,23,FINISHED,CA Mineiro,Santos FC,1.0,1.0,2025
535164,2025-09-14T19:00:00Z,23,FINISHED,EC Juventude,CR Flamengo,0.0,2.0,2025
535158,2025-09-14T20:30:00Z,23,FINISHED,São Paulo FC,Botafogo FR,1.0,0.0,2025
535156,2025-09-14T23:30:00Z,23,FINISHED,CR Vasco da Gama,Ceará SC,2.0,2.0,2025
535162,2025-09-15T23:00:00Z,23,FINISHED,EC Bahia,Cruzeiro EC,1.0,2.0,2025
535046,2025-09-17T22:30:00Z,12,FINISHED,Botafogo FR,Mirassol FC,3.0,3.0,2025
535172,2025-09-20T19:00:00Z,24,FINISHED,EC Vitória,Fluminense FC,0.0,1.0,2025
535166,2025-09-20T21:30:00Z,24,FINISHED,Botafogo FR,CA Mineiro,1.0,0.0,2025
535173,2025-09-20T21:30:00Z,24,FINISHED,Ceará SC,EC Bahia,1.0,1.0,2025
535167,2025-09-21T00:00:00Z,24,FINISHED,SE Palmeiras,Fortaleza EC,4.0,1.0,2025
535169,2025-09-21T19:00:00Z,24,FINISHED,Mirassol FC,EC Juventude,2.0,0.0,2025
535165,2025-09-21T20:30:00Z,24,FINISHED,CR Flamengo,CR Vasco da Gama,1.0,1.0,2025
535171,2025-09-21T20:30:00Z,24,FINISHED,SC Internacional,Grêmio FBPA,2.0,3.0,2025
535174,2025-09-21T20:30:00Z,24,FINISHED,SC Recife,SC Corinthians Paulista,1.0,0.0,2025
535168,2025-09-21T23:30:00Z,24,FINISHED,Santos FC,São Paulo FC,1.0,0.0,2025
535170,2025-09-21T23:30:00Z,24,FINISHED,Cruzeiro EC,RB Bragantino,2.0,1.0,2025
535086,2025-09-24T22:30:00Z,16,FINISHED,CR Vasco da Gama,EC Bahia,3.0,1.0,2025
535091,2025-09-24T22:30:00Z,16,FINISHED,Grêmio FBPA,Botafogo FR,1.0,1.0,2025
535183,2025-09-27T19:00:00Z,25,FINISHED,Fortaleza EC,SC Recife,1.0,0.0,2025
535176,2025-09-27T21:30:00Z,25,FINISHED,CR Vasco da Gama,Cruzeiro EC,2.0,0.0,2025
535184,2025-09-27T21:30:00Z,25,FINISHED,EC Juventude,SC Internacional,1.0,1.0,2025
535180,2025-09-28T00:00:00Z,25,FINISHED,CA Mineiro,Mirassol FC,1.0,0.0,2025
535181,2025-09-28T14:00:00Z,25,FINISHED,Grêmio FBPA,EC Vitória,3.0,1.0,2025
535175,2025-09-28T19:00:00Z,25,FINISHED,Fluminense FC,Botafogo FR,2.0,0.0,2025
535182,2025-09-28T19:00:00Z,25,FINISHED,EC Bahia,SE Palmeiras,1.0,0.0,2025
535179,2025-09-28T21:30:00Z,25,FINISHED,RB Bragantino,Santos FC,2.0,2.0,2025
535177,2025-09-28T23:30:00Z,25,FINISHED,SC Corinthians Paulista,CR Flamengo,1.0,2.0,2025
535178,2025-09-29T23:00:00Z,25,FINISHED,São Paulo FC,Ceará SC,0.0,1.0,2025
535190,2025-10-01T00:30:00Z,26,FINISHED,CA Mineiro,EC Juventude,0.0,0.0,2025
535187,2025-10-01T22:00:00Z,26,FINISHED,SE Palmeiras,CR Vasco da Gama,3.0,0.0,2025
535189,2025-10-01T22:00:00Z,26,FINISHED,Mirassol FC,RB Bragantino,1.0,1.0,2025
535194,2025-10-01T22:00:00Z,26,FINISHED,SC Recife,Fluminense FC,2.0,2.0,2025
535191,2025-10-01T22:30:00Z,26,FINISHED,SC Internacional,SC Corinthians Paulista,1.0,1.0,2025
535186,2025-10-02T00:30:00Z,26,FINISHED,Botafogo FR,EC Bahia,2.0,1.0,2025
535188,2025-10-02T00:30:00Z,26,FINISHED,Santos FC,Grêmio FBPA,1.0,1.0,2025
535192,2025-10-02T22:00:00Z,26,FINISHED,EC Vitória,Ceará SC,1.0,0.0,2025
535193,2025-10-02T22:30:00Z,26,FINISHED,Fortaleza EC,São Paulo FC,0.0,2.0,2025
535185,2025-10-02T23:30:00Z,26,FINISHED,CR Flamengo,Cruzeiro EC,0.0,0.0,2025
535195,2025-10-04T21:30:00Z,27,FINISHED,Fluminense FC,CA Mineiro,3.0,0.0,2025
535199,2025-10-04T21:30:00Z,27,FINISHED,RB Bragantino,Grêmio FBPA,1.0,0.0,2025
535201,2025-10-04T21:30:00Z,27,FINISHED,SC Internacional,Botafogo FR,2.0,0.0,2025
535197,2025-10-05T00:00:00Z,27,FINISHED,SC Corinthians Paulista,Mirassol FC,3.0,0.0,2025
535196,2025-10-05T19:00:00Z,27,FINISHED,CR Vasco da Gama,EC Vitória,4.0,3.0,2025
535198,2025-10-05T19:00:00Z,27,FINISHED,São Paulo FC,SE Palmeiras,2.0,3.0,2025
535202,2025-10-05T21:30:00Z,27,FINISHED,EC Bahia,CR Flamengo,1.0,0.0,2025
535204,2025-10-05T21:30:00Z,27,FINISHED,EC Juventude,Fortaleza EC,1.0,2.0,2025
535200,2025-10-05T23:30:00Z,27,FINISHED,Cruzeiro EC,SC Recife,1.0,1.0,2025
535203,2025-10-05T23:30:00Z,27,FINISHED,Ceará SC,Santos FC,3.0,0.0,2025
535070,2025-10-08T22:00:00Z,14,FINISHED,CA Mineiro,SC Recife,3.0,1.0,2025
535059,2025-10-09T00:00:00Z,13,FINISHED,Mirassol FC,Fluminense FC,2.0,1.0,2025
535047,2025-10-11T22:00:00Z,12,FINISHED,SE Palmeiras,EC Juventude,4.0,1.0,2025
535207,2025-10-15T22:00:00Z,28,FINISHED,SE Palmeiras,RB Bragantino,5.0,1.0,2025
535206,2025-10-15T22:30:00Z,28,FINISHED,Botafogo FR,CR Flamengo,0.0,3.0,2025
535209,2025-10-15T23:00:00Z,28,FINISHED,Mirassol FC,SC Internacional,3.0,1.0,2025
535214,2025-10-15T23:00:00Z,28,FINISHED,SC Recife,Ceará SC,1.0,1.0,2025
535208,2025-10-16T00:30:00Z,28,FINISHED,Santos FC,SC Corinthians Paulista,3.0,1.0,2025
535210,2025-10-16T00:30:00Z,28,FINISHED,CA Mineiro,Cruzeiro EC,1.0,1.0,2025
535213,2025-10-16T00:30:00Z,28,FINISHED,Fortaleza EC,CR Vasco da Gama,0.0,2.0,2025
535211,2025-10-16T22:00:00Z,28,FINISHED,Grêmio FBPA,São Paulo FC,2.0,0.0,2025
535205,2025-10-17T00:30:00Z,28,FINISHED,Fluminense FC,EC Juventude,1.0,0.0,2025
535212,2025-10-17T00:30:00Z,28,FINISHED,EC Vitória,EC Bahia,2.0,1.0,2025
535217,2025-10-18T21:30:00Z,29,FINISHED,SC Corinthians Paulista,CA Mineiro,1.0,0.0,2025
535220,2025-10-19T00:00:00Z,29,FINISHED,Cruzeiro EC,Fortaleza EC,1.0,0.0,2025
535215,2025-10-19T19:00:00Z,29,FINISHED,CR Flamengo,SE Palmeiras,3.0,2.0,2025
535219,2025-10-19T21:30:00Z,29,FINISHED,Mirassol FC,São Paulo FC,3.0,0.0,2025
535221,2025-10-19T21:30:00Z,29,FINISHED,SC Internacional,SC Recife,2.0,0.0,2025
535223,2025-10-19T21:30:00Z,29,FINISHED,Ceará SC,Botafogo FR,0.0,2.0,2025
535222,2025-10-19T23:30:00Z,29,FINISHED,EC Bahia,Grêmio FBPA,4.0,0.0,2025
535224,2025-10-20T22:00:00Z,29,FINISHED,EC Juventude,RB Bragantino,1.0,0.0,2025
535216,2025-10-20T22:30:00Z,29,FINISHED,CR Vasco da Gama,Fluminense FC,2.0,0.0,2025
535218,2025-10-21T00:30:00Z,29,FINISHED,Santos FC,EC Vitória,0.0,1.0,2025
535072,2025-10-22T22:00:00Z,14,FINISHED,EC Bahia,SC Internacional,1.0,0.0,2025
535230,2025-10-25T19:00:00Z,30,FINISHED,CA Mineiro,Ceará SC,1.0,0.0,2025
535232,2025-10-25T19:00:00Z,30,FINISHED,EC Vitória,SC Corinthians Paulista,0.0,1.0,2025
535225,2025-10-25T20:30:00Z,30,FINISHED,Fluminense FC,SC Internacional,1.0,0.0,2025
535234,2025-10-25T21:30:00Z,30,FINISHED,SC Recife,Mirassol FC,1.0,2.0,2025
535233,2025-10-25T22:30:00Z,30,FINISHED,Fortaleza EC,CR Flamengo,1.0,0.0,2025
535228,2025-10-26T01:30:00Z,30,FINISHED,São Paulo FC,EC Bahia,2.0,0.0,2025
535226,2025-10-26T19:00:00Z,30,FINISHED,Botafogo FR,Santos FC,2.0,2.0,2025
535231,2025-10-26T19:00:00Z,30,FINISHED,Grêmio FBPA,EC Juventude,3.0,1.0,2025
535229,2025-10-26T21:30:00Z,30,FINISHED,RB Bragantino,CR Vasco da Gama,0.0,3.0,2025
535227,2025-10-26T23:30:00Z,30,FINISHED,SE Palmeiras,Cruzeiro EC,0.0,0.0,2025
535045,2025-10-29T22:00:00Z,12,FINISHED,Fluminense FC,Ceará SC,1.0,0.0,2025
535238,2025-11-01T19:00:00Z,31,FINISHED,Santos FC,Fortaleza EC,1.0,1.0,2025
535240,2025-11-01T19:00:00Z,31,FINISHED,Cruzeiro EC,EC Vitória,3.0,1.0,2025
535239,2025-11-01T21:00:00Z,31,FINISHED,Mirassol FC,Botafogo FR,0.0,0.0,2025
535235,2025-11-02T00:00:00Z,31,FINISHED,CR Flamengo,SC Recife,3.0,0.0,2025
535237,2025-11-02T19:00:00Z,31,FINISHED,SC Corinthians Paulista,Grêmio FBPA,2.0,0.0,2025
535242,2025-11-02T19:00:00Z,31,FINISHED,EC Bahia,RB Bragantino,2.0,1.0,2025
535243,2025-11-02T19:00:00Z,31,FINISHED,Ceará SC,Fluminense FC,2.0,0.0,2025
535241,2025-11-02T21:30:00Z,31,FINISHED,SC Internacional,CA Mineiro,0.0,0.0,2025
535244,2025-11-02T21:30:00Z,31,FINISHED,EC Juventude,SE Palmeiras,0.0,2.0,2025
535236,2025-11-02T23:30:00Z,31,FINISHED,CR Vasco da Gama,São Paulo FC,0.0,2.0,2025
535249,2025-11-05T22:00:00Z,32,FINISHED,RB Bragantino,SC Corinthians Paulista,2.0,1.0,2025
535252,2025-11-05T22:00:00Z,32,FINISHED,EC Vitória,SC Internacional,1.0,0.0,2025
535254,2025-11-05T22:00:00Z,32,FINISHED,SC Recife,EC Juventude,0.0,2.0,2025
535246,2025-11-05T22:30:00Z,32,FINISHED,Botafogo FR,CR Vasco da Gama,3.0,0.0,2025
535250,2025-11-05T23:00:00Z,32,FINISHED,CA Mineiro,EC Bahia,3.0,0.0,2025
535251,2025-11-05T23:00:00Z,32,FINISHED,Grêmio FBPA,Cruzeiro EC,0.0,1.0,2025
535248,2025-11-06T00:30:00Z,32,FINISHED,São Paulo FC,CR Flamengo,2.0,2.0,2025
535245,2025-11-06T22:30:00Z,32,FINISHED,Fluminense FC,Mirassol FC,1.0,0.0,2025
535253,2025-11-06T23:00:00Z,32,FINISHED,Ceará SC,Fortaleza EC,1.0,1.0,2025
535247,2025-11-07T00:30:00Z,32,FINISHED,SE Palmeiras,Santos FC,2.0,0.0,2025
535264,2025-11-08T19:00:00Z,33,FINISHED,SC Recife,CA Mineiro,2.0,4.0,2025
535256,2025-11-08T21:00:00Z,33,FINISHED,CR Vasco da Gama,EC Juventude,1.0,3.0,2025
535261,2025-11-08T21:30:00Z,33,FINISHED,SC Internacional,EC Bahia,2.0,2.0,2025
535258,2025-11-09T00:00:00Z,33,FINISHED,São Paulo FC,RB Bragantino,0.0,1.0,2025
535257,2025-11-09T19:00:00Z,33,FINISHED,SC Corinthians Paulista,Ceará SC,0.0,1.0,2025
535260,2025-11-09T19:00:00Z,33,FINISHED,Cruzeiro EC,Fluminense FC,0.0,0.0,2025
535262,2025-11-09T19:00:00Z,33,FINISHED,EC Vitória,Botafogo FR,0.0,0.0,2025
535255,2025-11-09T21:30:00Z,33,FINISHED,CR Flamengo,Santos FC,3.0,2.0,2025
535259,2025-11-09T23:30:00Z,33,FINISHED,Mirassol FC,SE Palmeiras,2.0,1.0,2025
535263,2025-11-09T23:30:00Z,33,FINISHED,Fortaleza EC,Grêmio FBPA,2.0,2.0,2025
535090,2025-11-12T23:30:00Z,16,FINISHED,CA Mineiro,Fortaleza EC,3.0,3.0,2025
535054,2025-11-15T21:30:00Z,12,FINISHED,SC Recife,CR Flamengo,1.0,5.0,2025
535058,2025-11-16T00:00:00Z,13,FINISHED,Santos FC,SE Palmeiras,1.0,0.0,2025
535299,2025-11-16T22:00:00Z,37,FINISHED,RB Bragantino,CA Mineiro,2.0,0.0,2025
535266,2025-11-18T23:30:00Z,34,FINISHED,Botafogo FR,SC Recife,3.0,2.0,2025
535297,2025-11-19T22:30:00Z,37,FINISHED,SE Palmeiras,EC Vitória,0.0,0.0,2025
535265,2025-11-20T00:30:00Z,34,FINISHED,Fluminense FC,CR Flamengo,2.0,1.0,2025
535268,2025-11-20T00:30:00Z,34,FINISHED,Santos FC,Mirassol FC,1.0,1.0,2025
535271,2025-11-20T00:30:00Z,34,FINISHED,Grêmio FBPA,CR Vasco da Gama,2.0,0.0,2025
535274,2025-11-20T19:00:00Z,34,FINISHED,EC Juventude,Cruzeiro EC,3.0,3.0,2025
535272,2025-11-20T21:00:00Z,34,FINISHED,EC Bahia,Fortaleza EC,2.0,3.0,2025
535267,2025-11-20T22:30:00Z,34,FINISHED,SC Corinthians Paulista,São Paulo FC,3.0,1.0,2025
535273,2025-11-21T00:30:00Z,34,FINISHED,Ceará SC,SC Internacional,1.0,2.0,2025
535276,2025-11-22T22:30:00Z,35,FINISHED,Botafogo FR,Grêmio FBPA,3.0,2.0,2025
535275,2025-11-23T00:30:00Z,35,FINISHED,CR Flamengo,RB Bragantino,3.0,0.0,2025
535277,2025-11-23T00:30:00Z,35,FINISHED,SE Palmeiras,Fluminense FC,0.0,0.0,2025
535278,2025-11-23T19:00:00Z,35,FINISHED,São Paulo FC,EC Juventude,2.0,1.0,2025
535282,2025-11-23T19:00:00Z,35,FINISHED,EC Bahia,CR Vasco da Gama,1.0,0.0,2025
535284,2025-11-23T21:30:00Z,35,FINISHED,SC Recife,EC Vitória,1.0,3.0,2025
535280,2025-11-23T23:30:00Z,35,FINISHED,Cruzeiro EC,SC Corinthians Paulista,3.0,0.0,2025
535279,2025-11-24T22:00:00Z,35,FINISHED,Mirassol FC,Ceará SC,3.0,0.0,2025
535281,2025-11-25T00:00:00Z,35,FINISHED,SC Internacional,Santos FC,1.0,1.0,2025
535290,2025-11-26T00:30:00Z,36,FINISHED,CA Mineiro,CR Flamengo,1.0,1.0,2025
535291,2025-11-26T00:30:00Z,36,FINISHED,Grêmio FBPA,SE Palmeiras,3.0,2.0,2025
535289,2025-11-26T22:00:00Z,36,FINISHED,RB Bragantino,Fortaleza EC,0.0,1.0,2025
535285,2025-11-27T23:30:00Z,36,FINISHED,Fluminense FC,São Paulo FC,6.0,0.0,2025
535294,2025-11-28T22:00:00Z,36,FINISHED,EC Juventude,EC Bahia,1.0,1.0,2025
535286,2025-11-28T22:30:00Z,36,FINISHED,CR Vasco da Gama,SC Internacional,5.0,1.0,2025
535288,2025-11-29T00:30:00Z,36,FINISHED,Santos FC,SC Recife,3.0,0.0,2025
535292,2025-11-29T19:00:00Z,36,FINISHED,EC Vitória,Mirassol FC,2.0,0.0,2025
535293,2025-11-30T00:00:00Z,36,FINISHED,Ceará SC,Cruzeiro EC,1.0,1.0,2025
535287,2025-11-30T19:00:00Z,36,FINISHED,SC Corinthians Paulista,Botafogo FR,2.0,2.0,2025
535283,2025-11-30T21:30:00Z,35,FINISHED,Fortaleza EC,CA Mineiro,1.0,0.0,2025
535296,2025-12-02T22:00:00Z,37,FINISHED,CR Vasco da Gama,Mirassol FC,0.0,2.0,2025
535301,2025-12-03T00:30:00Z,37,FINISHED,Grêmio FBPA,Fluminense FC,1.0,2.0,2025
535303,2025-12-03T22:00:00Z,37,FINISHED,Fortaleza EC,SC Corinthians Paulista,2.0,1.0,2025
535269,2025-12-03T22:00:00Z,34,FINISHED,RB Bragantino,EC Vitória,4.0,0.0,2025
535304,2025-12-03T22:30:00Z,37,FINISHED,EC Juventude,Santos FC,0.0,3.0,2025
535298,2025-12-03T23:00:00Z,37,FINISHED,São Paulo FC,SC Internacional,3.0,0.0,2025
535302,2025-12-03T23:00:00Z,37,FINISHED,EC Bahia,SC Recife,2.0,0.0,2025
535270,2025-12-04T00:30:00Z,34,FINISHED,CA Mineiro,SE Palmeiras,0.0,3.0,2025
535295,2025-12-04T00:30:00Z,37,FINISHED,CR Flamengo,Ceará SC,1.0,0.0,2025
535300,2025-12-04T22:30:00Z,37,FINISHED,Cruzeiro EC,Botafogo FR,2.0,2.0,2025
535309,2025-12-06T21:30:00Z,38,FINISHED,Mirassol FC,CR Flamengo,3.0,3.0,2025
535305,2025-12-07T19:00:00Z,38,FINISHED,Fluminense FC,EC Bahia,2.0,0.0,2025
535306,2025-12-07T19:00:00Z,38,FINISHED,Botafogo FR,Fortaleza EC,4.0,2.0,2025
535307,2025-12-07T19:00:00Z,38,FINISHED,SC Corinthians Paulista,EC Juventude,1.0,1.0,2025
535308,2025-12-07T19:00:00Z,38,FINISHED,Santos FC,Cruzeiro EC,3.0,0.0,2025
535310,2025-12-07T19:00:00Z,38,FINISHED,CA Mineiro,CR Vasco da Gama,5.0,0.0,2025
535311,2025-12-07T19:00:00Z,38,FINISHED,SC Internacional,RB Bragantino,3.0,1.0,2025
535312,2025-12-07T19:00:00Z,38,FINISHED,EC Vitória,São Paulo FC,1.0,0.0,2025
